_id,ANNO,COD_ATENEO,NOME_ATENEO,Reg_ATENEO,AREA_GEO,GENERE,COD_QUALIFICA,DESC_QUALIFICA,N_PERS
3592,2022,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,F,6CR,Collaboratori in attività di ricerca,28
3593,2022,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,M,6CR,Collaboratori in attività di ricerca,29
3594,2022,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,F,6CR,Collaboratori in attività di ricerca,10
3595,2022,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,M,6CR,Collaboratori in attività di ricerca,4
3596,2022,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,6CR,Collaboratori in attività di ricerca,18
3597,2022,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,6CR,Collaboratori in attività di ricerca,11
3598,2022,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,6CR,Collaboratori in attività di ricerca,781
3599,2022,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,6CR,Collaboratori in attività di ricerca,676
3600,2022,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,F,6CR,Collaboratori in attività di ricerca,5
3601,2022,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,6CR,Collaboratori in attività di ricerca,6
3602,2022,6501,Salerno - Università degli studi,Campania,SUD,F,6CR,Collaboratori in attività di ricerca,458
3603,2022,6501,Salerno - Università degli studi,Campania,SUD,M,6CR,Collaboratori in attività di ricerca,423
3604,2022,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,6CR,Collaboratori in attività di ricerca,352
3605,2022,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,6CR,Collaboratori in attività di ricerca,367
3606,2022,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,6CR,Collaboratori in attività di ricerca,1
3607,2022,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,6CR,Collaboratori in attività di ricerca,5
3608,2022,6701,Teramo - Università degli studi,Abruzzo,SUD,F,6CR,Collaboratori in attività di ricerca,24
3609,2022,6701,Teramo - Università degli studi,Abruzzo,SUD,M,6CR,Collaboratori in attività di ricerca,13
3610,2022,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,6CR,Collaboratori in attività di ricerca,506
3611,2022,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,6CR,Collaboratori in attività di ricerca,318
3612,2022,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,F,6CR,Collaboratori in attività di ricerca,0
3613,2022,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,M,6CR,Collaboratori in attività di ricerca,0
3614,2022,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,6CR,Collaboratori in attività di ricerca,84
3615,2022,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,6CR,Collaboratori in attività di ricerca,60
3616,2022,7101,Foggia - Università degli studi,Puglia,SUD,F,6CR,Collaboratori in attività di ricerca,472
3617,2022,7101,Foggia - Università degli studi,Puglia,SUD,M,6CR,Collaboratori in attività di ricerca,348
3618,2022,7201,Bari - Università degli studi,Puglia,SUD,F,6CR,Collaboratori in attività di ricerca,1296
3619,2022,7201,Bari - Università degli studi,Puglia,SUD,M,6CR,Collaboratori in attività di ricerca,869
3620,2022,7202,Bari - Politecnico,Puglia,SUD,F,6CR,Collaboratori in attività di ricerca,60
3621,2022,7202,Bari - Politecnico,Puglia,SUD,M,6CR,Collaboratori in attività di ricerca,134
3622,2022,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,F,6CR,Collaboratori in attività di ricerca,1
3623,2022,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,M,6CR,Collaboratori in attività di ricerca,6
3624,2022,7501,Lecce - Università del Salento,Puglia,SUD,F,6CR,Collaboratori in attività di ricerca,57
3625,2022,7501,Lecce - Università del Salento,Puglia,SUD,M,6CR,Collaboratori in attività di ricerca,59
3626,2022,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,F,6CR,Collaboratori in attività di ricerca,41
3627,2022,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,M,6CR,Collaboratori in attività di ricerca,37
3628,2022,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,F,6CR,Collaboratori in attività di ricerca,81
3629,2022,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,M,6CR,Collaboratori in attività di ricerca,109
3630,2022,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,F,6CR,Collaboratori in attività di ricerca,483
3631,2022,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,M,6CR,Collaboratori in attività di ricerca,356
3632,2022,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,F,6CR,Collaboratori in attività di ricerca,25
3633,2022,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,M,6CR,Collaboratori in attività di ricerca,34
3634,2022,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,F,6CR,Collaboratori in attività di ricerca,0
3635,2022,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,M,6CR,Collaboratori in attività di ricerca,0
3636,2022,8201,Palermo - Università degli studi,Sicilia,ISOLE,F,6CR,Collaboratori in attività di ricerca,1154
3637,2022,8201,Palermo - Università degli studi,Sicilia,ISOLE,M,6CR,Collaboratori in attività di ricerca,991
3638,2022,8301,Messina - Università degli studi,Sicilia,ISOLE,F,6CR,Collaboratori in attività di ricerca,804
3639,2022,8301,Messina - Università degli studi,Sicilia,ISOLE,M,6CR,Collaboratori in attività di ricerca,600
3640,2022,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,F,6CR,Collaboratori in attività di ricerca,11
3641,2022,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,M,6CR,Collaboratori in attività di ricerca,16
3642,2022,8701,Catania - Università degli studi,Sicilia,ISOLE,F,6CR,Collaboratori in attività di ricerca,925
3643,2022,8701,Catania - Università degli studi,Sicilia,ISOLE,M,6CR,Collaboratori in attività di ricerca,743
3644,2022,9001,Sassari - Università degli studi,Sardegna,ISOLE,F,6CR,Collaboratori in attività di ricerca,622
3645,2022,9001,Sassari - Università degli studi,Sardegna,ISOLE,M,6CR,Collaboratori in attività di ricerca,407
3646,2022,9201,Cagliari - Università degli studi,Sardegna,ISOLE,F,6CR,Collaboratori in attività di ricerca,888
3647,2022,9201,Cagliari - Università degli studi,Sardegna,ISOLE,M,6CR,Collaboratori in attività di ricerca,644
3648,2022,101,Torino - Università degli studi,Piemonte,NORD-OVEST,F,7CL,Collaboratori linguistici,15
3649,2022,101,Torino - Università degli studi,Piemonte,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,1313
3650,2022,101,Torino - Università degli studi,Piemonte,NORD-OVEST,M,7CL,Collaboratori linguistici,8
3651,2022,101,Torino - Università degli studi,Piemonte,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,578
3652,2022,102,Torino - Politecnico,Piemonte,NORD-OVEST,F,7CL,Collaboratori linguistici,4
3653,2022,102,Torino - Politecnico,Piemonte,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,536
3654,2022,102,Torino - Politecnico,Piemonte,NORD-OVEST,M,7CL,Collaboratori linguistici,1
3655,2022,102,Torino - Politecnico,Piemonte,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,344
3656,2022,201,"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,NORD-OVEST,F,7CL,Collaboratori linguistici,4
3657,2022,201,"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,226
3658,2022,201,"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,NORD-OVEST,M,7CL,Collaboratori linguistici,1
3659,2022,201,"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,110
3660,2022,401,Bra (CN) - Università di Scienze Gastronomiche,Piemonte,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3661,2022,401,Bra (CN) - Università di Scienze Gastronomiche,Piemonte,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,41
3662,2022,401,Bra (CN) - Università di Scienze Gastronomiche,Piemonte,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3663,2022,401,Bra (CN) - Università di Scienze Gastronomiche,Piemonte,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,23
3664,2022,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3665,2022,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,49
3666,2022,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3667,2022,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,18
3668,2022,1001,Genova - Università degli studi,Liguria,NORD-OVEST,F,7CL,Collaboratori linguistici,10
3669,2022,1001,Genova - Università degli studi,Liguria,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,762
3670,2022,1001,Genova - Università degli studi,Liguria,NORD-OVEST,M,7CL,Collaboratori linguistici,5
3671,2022,1001,Genova - Università degli studi,Liguria,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,434
3672,2022,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3673,2022,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,70
3674,2022,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3675,2022,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,27
3676,2022,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3677,2022,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,250
3678,2022,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3679,2022,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,88
3680,2022,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,9
3681,2022,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,11
3682,2022,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,1
3683,2022,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,13
3684,2022,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,21
3685,2022,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,1279
3686,2022,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,6
3687,2022,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,693
3688,2022,1502,Milano - Politecnico,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3689,2022,1502,Milano - Politecnico,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,777
3690,2022,1502,Milano - Politecnico,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3691,2022,1502,Milano - Politecnico,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,503
3692,2022,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3693,2022,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,400
3694,2022,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3695,2022,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,166
3696,2022,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,51
3697,2022,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,640
3698,2022,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,9
3699,2022,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,529
3700,2022,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3701,2022,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,114
3702,2022,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3703,2022,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,52
3704,2022,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3705,2022,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,138
3706,2022,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3707,2022,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,67
3708,2022,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,2
3709,2022,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,501
3710,2022,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,2
3711,2022,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,318
3712,2022,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3713,2022,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,44
3714,2022,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3715,2022,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,20
3716,2022,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,4
3717,2022,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,210
3718,2022,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,1
3719,2022,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,68
3720,2022,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,2
3721,2022,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,361
3722,2022,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,2
3723,2022,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,165
3724,2022,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,17
3725,2022,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,591
3726,2022,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,4
3727,2022,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,277
3728,2022,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,F,7CL,Collaboratori linguistici,0
3729,2022,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,F,7TA,Personale tecnico-amministrativo,21
3730,2022,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,M,7CL,Collaboratori linguistici,0
3731,2022,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,M,7TA,Personale tecnico-amministrativo,7
3732,2022,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,F,7CL,Collaboratori linguistici,49
3733,2022,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,F,7TA,Personale tecnico-amministrativo,193
3734,2022,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,M,7CL,Collaboratori linguistici,13
3735,2022,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,M,7TA,Personale tecnico-amministrativo,111
3736,2022,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,F,7CL,Collaboratori linguistici,28
3737,2022,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,F,7TA,Personale tecnico-amministrativo,484
3738,2022,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,M,7CL,Collaboratori linguistici,7
3739,2022,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,M,7TA,Personale tecnico-amministrativo,262
3740,2022,2301,Verona - Università degli studi,Veneto,NORD-EST,F,7CL,Collaboratori linguistici,26
3741,2022,2301,Verona - Università degli studi,Veneto,NORD-EST,F,7TA,Personale tecnico-amministrativo,512
3742,2022,2301,Verona - Università degli studi,Veneto,NORD-EST,M,7CL,Collaboratori linguistici,11
3743,2022,2301,Verona - Università degli studi,Veneto,NORD-EST,M,7TA,Personale tecnico-amministrativo,257
3744,2022,2701,"Venezia - Università degli studi ""Cà Foscari""",Veneto,NORD-EST,F,7CL,Collaboratori linguistici,66
3745,2022,2701,"Venezia - Università degli studi ""Cà Foscari""",Veneto,NORD-EST,F,7TA,Personale tecnico-amministrativo,482
3746,2022,2701,"Venezia - Università degli studi ""Cà Foscari""",Veneto,NORD-EST,M,7CL,Collaboratori linguistici,15
3747,2022,2701,"Venezia - Università degli studi ""Cà Foscari""",Veneto,NORD-EST,M,7TA,Personale tecnico-amministrativo,199
3748,2022,2702,Venezia - Università IUAV,Veneto,NORD-EST,F,7CL,Collaboratori linguistici,0
3749,2022,2702,Venezia - Università IUAV,Veneto,NORD-EST,F,7TA,Personale tecnico-amministrativo,160
3750,2022,2702,Venezia - Università IUAV,Veneto,NORD-EST,M,7CL,Collaboratori linguistici,0
3751,2022,2702,Venezia - Università IUAV,Veneto,NORD-EST,M,7TA,Personale tecnico-amministrativo,83
3752,2022,2801,Padova - Università degli studi,Veneto,NORD-EST,F,7CL,Collaboratori linguistici,34
3753,2022,2801,Padova - Università degli studi,Veneto,NORD-EST,F,7TA,Personale tecnico-amministrativo,1595
3754,2022,2801,Padova - Università degli studi,Veneto,NORD-EST,M,7CL,Collaboratori linguistici,11
3755,2022,2801,Padova - Università degli studi,Veneto,NORD-EST,M,7TA,Personale tecnico-amministrativo,906
3756,2022,3001,Udine - Università degli studi,Friuli-Venezia Giulia,NORD-EST,F,7CL,Collaboratori linguistici,28
3757,2022,3001,Udine - Università degli studi,Friuli-Venezia Giulia,NORD-EST,F,7TA,Personale tecnico-amministrativo,363
3758,2022,3001,Udine - Università degli studi,Friuli-Venezia Giulia,NORD-EST,M,7CL,Collaboratori linguistici,3
3759,2022,3001,Udine - Università degli studi,Friuli-Venezia Giulia,NORD-EST,M,7TA,Personale tecnico-amministrativo,187
3760,2022,3201,Trieste - Università degli studi,Friuli-Venezia Giulia,NORD-EST,F,7CL,Collaboratori linguistici,20
3761,2022,3201,Trieste - Università degli studi,Friuli-Venezia Giulia,NORD-EST,F,7TA,Personale tecnico-amministrativo,360
3762,2022,3201,Trieste - Università degli studi,Friuli-Venezia Giulia,NORD-EST,M,7CL,Collaboratori linguistici,6
3763,2022,3201,Trieste - Università degli studi,Friuli-Venezia Giulia,NORD-EST,M,7TA,Personale tecnico-amministrativo,248
3764,2022,3202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli-Venezia Giulia,NORD-EST,F,7CL,Collaboratori linguistici,0
3765,2022,3202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli-Venezia Giulia,NORD-EST,F,7TA,Personale tecnico-amministrativo,82
3766,2022,3202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli-Venezia Giulia,NORD-EST,M,7CL,Collaboratori linguistici,0
3767,2022,3202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli-Venezia Giulia,NORD-EST,M,7TA,Personale tecnico-amministrativo,40
3768,2022,3401,Parma - Università degli studi,Emilia-Romagna,NORD-EST,F,7CL,Collaboratori linguistici,24
3769,2022,3401,Parma - Università degli studi,Emilia-Romagna,NORD-EST,F,7TA,Personale tecnico-amministrativo,560
3770,2022,3401,Parma - Università degli studi,Emilia-Romagna,NORD-EST,M,7CL,Collaboratori linguistici,7
3771,2022,3401,Parma - Università degli studi,Emilia-Romagna,NORD-EST,M,7TA,Personale tecnico-amministrativo,315
3772,2022,3601,Modena e Reggio Emilia - Università degli studi,Emilia-Romagna,NORD-EST,F,7CL,Collaboratori linguistici,18
3773,2022,3601,Modena e Reggio Emilia - Università degli studi,Emilia-Romagna,NORD-EST,F,7TA,Personale tecnico-amministrativo,491
3774,2022,3601,Modena e Reggio Emilia - Università degli studi,Emilia-Romagna,NORD-EST,M,7CL,Collaboratori linguistici,5
3775,2022,3601,Modena e Reggio Emilia - Università degli studi,Emilia-Romagna,NORD-EST,M,7TA,Personale tecnico-amministrativo,210
3776,2022,3701,Bologna - Università degli studi,Emilia-Romagna,NORD-EST,F,7CL,Collaboratori linguistici,61
3777,2022,3701,Bologna - Università degli studi,Emilia-Romagna,NORD-EST,F,7TA,Personale tecnico-amministrativo,2004
3778,2022,3701,Bologna - Università degli studi,Emilia-Romagna,NORD-EST,M,7CL,Collaboratori linguistici,16
3779,2022,3701,Bologna - Università degli studi,Emilia-Romagna,NORD-EST,M,7TA,Personale tecnico-amministrativo,1054
3780,2022,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,F,7CL,Collaboratori linguistici,0
3781,2022,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,F,7TA,Personale tecnico-amministrativo,373
3782,2022,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,M,7CL,Collaboratori linguistici,0
3783,2022,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,M,7TA,Personale tecnico-amministrativo,175
3784,2022,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,F,7CL,Collaboratori linguistici,31
3785,2022,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,F,7TA,Personale tecnico-amministrativo,216
3786,2022,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,M,7CL,Collaboratori linguistici,9
3787,2022,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,M,7TA,Personale tecnico-amministrativo,152
3788,2022,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,F,7CL,Collaboratori linguistici,2
3789,2022,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,F,7TA,Personale tecnico-amministrativo,367
3790,2022,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,M,7CL,Collaboratori linguistici,1
3791,2022,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,M,7TA,Personale tecnico-amministrativo,206
3792,2022,4301,Macerata - Università degli studi,Marche,CENTRO,F,7CL,Collaboratori linguistici,6
3793,2022,4301,Macerata - Università degli studi,Marche,CENTRO,F,7TA,Personale tecnico-amministrativo,194
3794,2022,4301,Macerata - Università degli studi,Marche,CENTRO,M,7CL,Collaboratori linguistici,5
3795,2022,4301,Macerata - Università degli studi,Marche,CENTRO,M,7TA,Personale tecnico-amministrativo,86
3796,2022,4302,Camerino - Università degli studi,Marche,CENTRO,F,7CL,Collaboratori linguistici,1
3797,2022,4302,Camerino - Università degli studi,Marche,CENTRO,F,7TA,Personale tecnico-amministrativo,147
3798,2022,4302,Camerino - Università degli studi,Marche,CENTRO,M,7CL,Collaboratori linguistici,0
3799,2022,4302,Camerino - Università degli studi,Marche,CENTRO,M,7TA,Personale tecnico-amministrativo,110
3800,2022,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,F,7CL,Collaboratori linguistici,0
3801,2022,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,36
3802,2022,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,M,7CL,Collaboratori linguistici,0
3803,2022,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,9
3804,2022,4801,Firenze - Università degli studi,Toscana,CENTRO,F,7CL,Collaboratori linguistici,60
3805,2022,4801,Firenze - Università degli studi,Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,939
3806,2022,4801,Firenze - Università degli studi,Toscana,CENTRO,M,7CL,Collaboratori linguistici,10
3807,2022,4801,Firenze - Università degli studi,Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,468
3808,2022,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,F,7CL,Collaboratori linguistici,0
3809,2022,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,4
3810,2022,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,M,7CL,Collaboratori linguistici,0
3811,2022,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,2
3812,2022,5001,Pisa - Università degli studi,Toscana,CENTRO,F,7CL,Collaboratori linguistici,29
3813,2022,5001,Pisa - Università degli studi,Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,990
3814,2022,5001,Pisa - Università degli studi,Toscana,CENTRO,M,7CL,Collaboratori linguistici,11
3815,2022,5001,Pisa - Università degli studi,Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,600
3816,2022,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,F,7CL,Collaboratori linguistici,1
3817,2022,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,133
3818,2022,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,M,7CL,Collaboratori linguistici,1
3819,2022,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,88
3820,2022,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,F,7CL,Collaboratori linguistici,3
3821,2022,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,167
